Time,Infected Homosexual Males,Infected Bisexual Males,Infected Heterosexual Females,Infected Heterosexual Males
0.357,4.996666978382638,4.9980766833136805,99.95238008171432,99.9500011911275
0.358,4.996666978520346,4.9980766833137045,99.95238008171624,99.95000119113504
0.359,4.9966669786477285,4.998076683313727,99.95238008171796,99.95000119114184
0.36,4.996666978765561,4.998076683313747,99.9523800817195,99.95000119114795
0.361,4.9966669788745595,4.998076683313767,99.95238008172088,99.95000119115345
0.362,4.9966669789753855,4.998076683313784,99.9523800817221,99.95000119115839
0.363,4.996666979068652,4.9980766833138,99.95238008172319,99.95000119116285
0.364,4.996666979154926,4.9980766833138155,99.95238008172417,99.95000119116686
0.365,4.996666979234733,4.99807668331383,99.95238008172505,99.95000119117047
0.366,4.996666979308555,4.998076683313843,99.95238008172585,99.95000119117373
0.367,4.996666979376843,4.9980766833138555,99.95238008172656,99.95000119117665
0.368,4.996666979440011,4.998076683313866,99.95238008172718,99.95000119117928
0.369,4.9966669794984435,4.998076683313877,99.95238008172775,99.95000119118166
0.37,4.9966669795524945,4.9980766833138865,99.95238008172826,99.95000119118379
0.371,4.996666979602494,4.998076683313895,99.95238008172872,99.9500011911857
0.372,4.996666979648744,4.998076683313903,99.95238008172913,99.95000119118743
0.373,4.996666979691526,4.9980766833139105,99.9523800817295,99.95000119118897
0.374,4.996666979731102,4.998076683313918,99.95238008172983,99.95000119119037
0.375,4.99666697976771,4.998076683313924,99.95238008173011,99.95000119119163
0.376,4.9966669798015735,4.99807668331393,99.95238008173037,99.95000119119277
0.377,4.996666979832898,4.998076683313935,99.9523800817306,99.95000119119379
0.378,4.996666979861874,4.998076683313941,99.95238008173081,99.95000119119472
0.379,4.996666979888677,4.998076683313945,99.952380081731,99.95000119119554
0.38,4.996666979913471,4.99807668331395,99.95238008173116,99.95000119119628
0.381,4.996666979936406,4.998076683313953,99.95238008173132,99.95000119119695
0.382,4.996666979957622,4.998076683313957,99.95238008173145,99.95000119119754
0.383,4.996666979977247,4.99807668331396,99.95238008173156,99.95000119119808
0.384,4.996666979995401,4.998076683313964,99.95238008173168,99.95000119119857
0.385,4.9966669800121934,4.9980766833139665,99.95238008173177,99.95000119119901
0.386,4.996666980027727,4.998076683313969,99.95238008173186,99.9500011911994
0.387,4.996666980042096,4.998076683313972,99.95238008173193,99.95000119119976
0.388,4.996666980055387,4.9980766833139745,99.952380081732,99.95000119120009
0.389,4.996666980067682,4.998076683313976,99.95238008173206,99.95000119120037
0.39,4.9966669800790555,4.998076683313978,99.95238008173212,99.95000119120063
0.391,4.996666980089576,4.99807668331398,99.95238008173217,99.95000119120085
0.392,4.996666980099308,4.998076683313982,99.95238008173222,99.95000119120107
0.393,4.99666698010831,4.998076683313983,99.95238008173226,99.95000119120125
0.394,4.996666980116638,4.998076683313985,99.95238008173229,99.95000119120142
0.395,4.996666980124341,4.998076683313986,99.95238008173231,99.95000119120158
0.396,4.996666980131466,4.998076683313987,99.95238008173234,99.95000119120172
0.397,4.996666980138057,4.998076683313988,99.95238008173237,99.95000119120185
0.398,4.996666980144155,4.998076683313989,99.9523800817324,99.95000119120196
0.399,4.9966669801497945,4.99807668331399,99.95238008173241,99.95000119120206
0.4,4.996666980155012,4.9980766833139905,99.95238008173243,99.95000119120215
0.401,4.996666980159837,4.998076683313991,99.95238008173244,99.95000119120223
0.402,4.996666980164301,4.998076683313992,99.95238008173246,99.9500011912023
0.403,4.99666698016843,4.998076683313993,99.95238008173247,99.95000119120238
0.404,4.99666698017225,4.998076683313994,99.95238008173249,99.95000119120243
0.405,4.9966669801757835,4.998076683313995,99.9523800817325,99.95000119120249
0.406,4.996666980179052,4.998076683313996,99.95238008173251,99.95000119120253
0.40700000000000003,4.996666980182075,4.998076683313997,99.95238008173253,99.95000119120257
0.40800000000000003,4.996666980184872,4.998076683313997,99.95238008173253,99.95000119120262
0.40900000000000003,4.9966669801874595,4.998076683313998,99.95238008173253,99.95000119120265
0.41000000000000003,4.996666980189852,4.998076683313998,99.95238008173253,99.95000119120267
0.41100000000000003,4.996666980192066,4.998076683313998,99.95238008173253,99.9500011912027
0.41200000000000003,4.996666980194114,4.998076683313998,99.95238008173253,99.95000119120273
0.41300000000000003,4.996666980196008,4.998076683313998,99.95238008173253,99.95000119120276
0.41400000000000003,4.996666980197761,4.9980766833139985,99.95238008173253,99.95000119120277
0.41500000000000004,4.9966669801993815,4.9980766833139985,99.95238008173253,99.95000119120279
0.41600000000000004,4.996666980200881,4.9980766833139985,99.95238008173253,99.9500011912028
0.417,4.996666980202267,4.9980766833139985,99.95238008173253,99.95000119120282
0.418,4.99666698020355,4.9980766833139985,99.95238008173253,99.95000119120283
0.419,4.996666980204736,4.9980766833139985,99.95238008173253,99.95000119120284
0.42,4.996666980205834,4.9980766833139985,99.95238008173253,99.95000119120286
0.421,4.996666980206849,4.9980766833139985,99.95238008173253,99.95000119120287
0.422,4.996666980207789,4.998076683313999,99.95238008173253,99.95000119120289
0.423,4.996666980208658,4.998076683313999,99.95238008173253,99.9500011912029
0.424,4.996666980209461,4.998076683313999,99.95238008173253,99.9500011912029
0.425,4.996666980210205,4.998076683313999,99.95238008173253,99.9500011912029
0.426,4.996666980210892,4.998076683313999,99.95238008173253,99.9500011912029
0.427,4.996666980211528,4.998076683313999,99.95238008173253,99.9500011912029
0.428,4.996666980212117,4.998076683313999,99.95238008173253,99.9500011912029
0.429,4.9966669802126615,4.998076683313999,99.95238008173253,99.9500011912029
0.43,4.996666980213165,4.998076683313999,99.95238008173253,99.9500011912029
0.431,4.996666980213631,4.998076683313999,99.95238008173253,99.9500011912029
0.432,4.996666980214062,4.998076683313999,99.95238008173253,99.9500011912029
0.433,4.996666980214461,4.998076683313999,99.95238008173253,99.9500011912029
0.434,4.99666698021483,4.998076683313999,99.95238008173253,99.9500011912029
0.435,4.996666980215171,4.998076683313999,99.95238008173253,99.9500011912029
0.436,4.996666980215486,4.998076683313999,99.95238008173253,99.9500011912029
0.437,4.996666980215778,4.998076683313999,99.95238008173253,99.9500011912029
0.438,4.996666980216048,4.998076683313999,99.95238008173253,99.9500011912029
0.439,4.996666980216298,4.998076683313999,99.95238008173253,99.9500011912029
0.44,4.996666980216529,4.998076683313999,99.95238008173253,99.9500011912029
0.441,4.996666980216743,4.998076683313999,99.95238008173253,99.9500011912029
0.442,4.996666980216941,4.998076683313999,99.95238008173253,99.9500011912029
0.443,4.996666980217124,4.998076683313999,99.95238008173253,99.9500011912029
0.444,4.9966669802172925,4.998076683313999,99.95238008173253,99.9500011912029
0.445,4.996666980217449,4.998076683313999,99.95238008173253,99.9500011912029
0.446,4.996666980217594,4.998076683313999,99.95238008173253,99.9500011912029
0.447,4.996666980217728,4.998076683313999,99.95238008173253,99.9500011912029
0.448,4.996666980217851,4.998076683313999,99.95238008173253,99.9500011912029
0.449,4.996666980217966,4.998076683313999,99.95238008173253,99.9500011912029
0.45,4.996666980218071,4.998076683313999,99.95238008173253,99.9500011912029
0.451,4.996666980218169,4.998076683313999,99.95238008173253,99.9500011912029
0.452,4.99666698021826,4.998076683313999,99.95238008173253,99.9500011912029
0.453,4.996666980218343,4.998076683313999,99.95238008173253,99.9500011912029
0.454,4.9966669802184205,4.998076683313999,99.95238008173253,99.9500011912029
0.455,4.996666980218492,4.998076683313999,99.95238008173253,99.9500011912029
0.456,4.996666980218559,4.998076683313999,99.95238008173253,99.9500011912029
0.457,4.99666698021862,4.998076683313999,99.95238008173253,99.9500011912029
0.458,4.996666980218677,4.998076683314,99.95238008173253,99.9500011912029
0.459,4.99666698021873,4.998076683314,99.95238008173253,99.9500011912029
0.46,4.996666980218778,4.998076683314,99.95238008173253,99.9500011912029
0.461,4.996666980218824,4.998076683314,99.95238008173253,99.9500011912029
0.462,4.9966669802188655,4.998076683314,99.95238008173253,99.9500011912029
0.463,4.996666980218904,4.998076683314,99.95238008173253,99.9500011912029
0.464,4.996666980218939,4.998076683314,99.95238008173253,99.9500011912029
0.465,4.996666980218972,4.998076683314,99.95238008173253,99.9500011912029
0.466,4.996666980219002,4.998076683314,99.95238008173253,99.9500011912029
0.467,4.996666980219031,4.998076683314,99.95238008173253,99.9500011912029
0.468,4.996666980219056,4.998076683314,99.95238008173253,99.9500011912029
0.46900000000000003,4.99666698021908,4.998076683314,99.95238008173253,99.9500011912029
0.47000000000000003,4.996666980219103,4.998076683314,99.95238008173253,99.9500011912029
0.47100000000000003,4.996666980219123,4.998076683314,99.95238008173253,99.9500011912029
0.47200000000000003,4.996666980219143,4.998076683314,99.95238008173253,99.9500011912029
0.47300000000000003,4.99666698021916,4.998076683314,99.95238008173253,99.9500011912029
0.47400000000000003,4.996666980219176,4.998076683314,99.95238008173253,99.9500011912029
0.47500000000000003,4.996666980219191,4.998076683314,99.95238008173253,99.9500011912029
0.47600000000000003,4.996666980219206,4.998076683314,99.95238008173253,99.9500011912029
0.47700000000000004,4.996666980219219,4.998076683314,99.95238008173253,99.9500011912029
0.47800000000000004,4.996666980219231,4.998076683314,99.95238008173253,99.9500011912029
0.47900000000000004,4.996666980219242,4.998076683314,99.95238008173253,99.9500011912029
0.48,4.996666980219253,4.998076683314,99.95238008173253,99.9500011912029
0.481,4.9966669802192625,4.998076683314,99.95238008173253,99.9500011912029
0.482,4.996666980219271,4.998076683314,99.95238008173253,99.9500011912029
0.483,4.996666980219279,4.998076683314,99.95238008173253,99.9500011912029
0.484,4.9966669802192865,4.998076683314,99.95238008173253,99.9500011912029
0.485,4.996666980219294,4.998076683314,99.95238008173253,99.9500011912029
0.486,4.9966669802193,4.998076683314,99.95238008173253,99.9500011912029
0.487,4.996666980219306,4.998076683314,99.95238008173253,99.9500011912029
0.488,4.996666980219311,4.998076683314,99.95238008173253,99.9500011912029
0.489,4.996666980219317,4.998076683314,99.95238008173253,99.9500011912029
0.49,4.996666980219321,4.998076683314,99.95238008173253,99.9500011912029
0.491,4.9966669802193255,4.998076683314,99.95238008173253,99.9500011912029
0.492,4.99666698021933,4.998076683314,99.95238008173253,99.9500011912029
0.493,4.9966669802193335,4.998076683314,99.95238008173253,99.9500011912029
0.494,4.996666980219337,4.998076683314,99.95238008173253,99.9500011912029
0.495,4.996666980219341,4.998076683314,99.95238008173253,99.9500011912029
0.496,4.996666980219343,4.998076683314,99.95238008173253,99.9500011912029
0.497,4.996666980219346,4.998076683314,99.95238008173253,99.9500011912029
0.498,4.996666980219349,4.998076683314,99.95238008173253,99.9500011912029
0.499,4.996666980219351,4.998076683314,99.95238008173253,99.9500011912029
